608; 3; 289; 36; 3.388487; 0.338520
609; 207; 5; 8; 3.389094; 0.312861
610; 639; 12; 4; 3.384234; 0.316613
611; 5; 30; 271; 3.440561; 0.321306
612; 2; 161; 82; 3.386996; 0.315828
613; 351; 2; 71; 3.392561; 0.328584
614; 234; 2; 54; 3.375782; 0.306933
615; 404; 7; 4; 3.389935; 0.313568
616; 90; 27; 4; 3.386129; 0.359745
617; 41; 34; 27; 3.411216; 0.328105
618; 264; 29; 2; 3.379185; 0.304214
619; 25; 108; 18; 3.374717; 0.307883
620; 163; 3; 95; 3.379621; 0.318776
621; 707; 13; 2; 3.403026; 0.340552
622; 3; 156; 50; 3.487263; 0.339020
623; 263; 8; 10; 3.377756; 0.351038
624; 7; 673; 5; 3.386721; 0.355781
625; 31; 16; 96; 3.410397; 0.313577
626; 932; 3; 14; 3.376457; 0.334656
627; 81; 5; 73; 3.390696; 0.324298
628; 3; 33; 395; 3.367897; 0.309588
629; 15; 12; 60; 3.381098; 0.329156
630; 2; 264; 7; 3.379855; 0.332846
631; 3; 158; 85; 3.378740; 0.307931
632; 50; 19; 27; 3.451513; 0.310884
633; 37; 49; 7; 3.372871; 0.366656
634; 102; 2; 90; 3.376926; 0.315702
635; 209; 2; 114; 3.393449; 0.329407
636; 570; 6; 8; 3.373071; 0.300561
637; 4; 154; 30; 3.377836; 0.348322
638; 8; 5; 486; 3.370773; 0.346981
639; 984; 2; 25; 3.365940; 0.313384
640; 264; 7; 9; 3.381888; 0.328135
641; 6; 227; 29; 3.400174; 0.334126
642; 3; 57; 269; 3.390554; 0.311183
643; 17; 16; 99; 3.387088; 0.328062
644; 3; 114; 66; 3.383443; 0.345483
645; 21; 10; 216; 3.368474; 0.320065
646; 14; 197; 9; 3.415850; 0.324108
647; 25; 2; 564; 3.377345; 0.361745
648; 4; 66; 58; 3.375152; 0.350404
649; 7; 54; 104; 3.380297; 0.326110
650; 108; 4; 96; 3.390509; 0.332491
651; 26; 93; 14; 3.382929; 0.310340
652; 5; 167; 34; 3.387571; 0.327523
653; 44; 227; 2; 3.396692; 0.346463
654; 23; 9; 239; 3.388335; 0.319889
655; 2; 43; 157; 3.382060; 0.344289
656; 187; 38; 6; 3.386967; 0.305120
657; 31; 95; 11; 3.389863; 0.322674
658; 476; 6; 2; 3.378798; 0.323259
659; 930; 4; 10; 3.398295; 0.315448
660; 22; 376; 4; 3.454777; 0.328127
661; 4; 96; 80; 3.380850; 0.332526
662; 96; 33; 7; 3.378595; 0.313185
663; 4; 182; 6; 3.375494; 0.313902
664; 99; 11; 40; 3.379239; 0.328192
665; 11; 13; 62; 3.384630; 0.337898
666; 3; 43; 11; 3.377049; 0.351830
667; 88; 18; 4; 3.388848; 0.358065
668; 45; 5; 85; 3.383166; 0.340527
669; 2; 13; 439; 3.391155; 0.365706
670; 9; 288; 6; 3.375189; 0.339621
671; 3; 31; 413; 3.376941; 0.326714
672; 539; 2; 24; 3.397062; 0.319271
673; 3; 854; 19; 3.378116; 0.315980
674; 8; 2; 571; 3.392978; 0.360883
675; 12; 7; 399; 3.398152; 0.326163
676; 33; 17; 29; 3.376580; 0.308071
677; 2; 111; 15; 3.382180; 0.313757
678; 50; 3; 315; 3.387215; 0.358837
679; 59; 13; 50; 3.375689; 0.321170
680; 717; 3; 4; 3.377089; 0.308669
681; 74; 38; 2; 3.374114; 0.332321
682; 40; 385; 3; 3.386979; 0.330281
683; 128; 19; 19; 3.376369; 0.315232
684; 50; 295; 3; 3.372904; 0.345236
685; 8; 29; 53; 3.387961; 0.309954
686; 8; 57; 22; 3.403671; 0.316264
687; 148; 5; 3; 3.379406; 0.333391
688; 8; 44; 27; 3.379322; 0.310823
689; 112; 4; 36; 3.403231; 0.336666
690; 40; 33; 32; 3.457854; 0.328331
691; 7; 11; 519; 3.388497; 0.353314
692; 32; 13; 41; 3.373432; 0.319289
693; 73; 2; 137; 3.384819; 0.327532
694; 87; 80; 2; 3.413167; 0.309616
695; 116; 92; 3; 3.375343; 0.314476
696; 770; 5; 7; 3.398219; 0.319669
697; 15; 5; 60; 3.376608; 0.323817
698; 24; 17; 14; 3.458854; 0.308726
699; 109; 39; 2; 3.388849; 0.314864
700; 237; 24; 4; 3.373200; 0.359670
701; 148; 6; 24; 3.397916; 0.325776
702; 8; 10; 184; 3.399796; 0.313716
703; 497; 2; 18; 3.442117; 0.351157
704; 319; 4; 34; 3.379191; 0.312808
705; 318; 2; 12; 3.377543; 0.317874
706; 261; 4; 29; 3.376853; 0.305994
707; 101; 153; 2; 3.379691; 0.303461
708; 42; 17; 42; 3.376147; 0.302265
709; 25; 2; 685; 3.374325; 0.334660
710; 10; 48; 25; 3.393891; 0.319702
711; 447; 20; 3; 3.398293; 0.338012
712; 72; 4; 170; 3.388354; 0.309401
713; 3; 37; 34; 3.376022; 0.306152
714; 3; 32; 160; 3.376838; 0.323599
715; 19; 31; 52; 3.370171; 0.326290
716; 57; 4; 51; 3.384843; 0.337682
717; 7; 5; 804; 3.457188; 0.312346
718; 3; 14; 321; 3.374468; 0.320839
719; 11; 5; 556; 3.380130; 0.353806
720; 5; 108; 29; 3.461771; 0.311583
721; 10; 11; 252; 3.409622; 0.318154
722; 15; 580; 2; 3.374591; 0.361512
723; 28; 2; 397; 3.395729; 0.359453
724; 172; 4; 42; 3.390181; 0.328861
725; 4; 119; 55; 3.397417; 0.308266
726; 3; 13; 422; 3.385926; 0.325006
727; 848; 2; 26; 3.392935; 0.346620
728; 16; 135; 5; 3.399980; 0.347704
729; 2; 23; 822; 3.387568; 0.323100
730; 2; 408; 16; 3.377708; 0.352593
731; 2; 910; 14; 3.379996; 0.308543
732; 13; 74; 48; 3.373825; 0.331089
733; 18; 314; 6; 3.373415; 0.365296
734; 18; 153; 5; 3.368895; 0.338751
735; 379; 21; 2; 3.458556; 0.348219
736; 3; 58; 192; 3.383894; 0.347047
737; 3; 34; 288; 3.374742; 0.321947
738; 11; 8; 6; 3.436009; 0.347657
739; 3; 3; 413; 3.387215; 0.310907
740; 414; 3; 4; 3.372555; 0.334042
741; 165; 44; 5; 3.387700; 0.361981
742; 210; 3; 32; 3.398531; 0.364670
743; 2; 5; 280; 3.390531; 0.365902
744; 29; 400; 2; 3.373335; 0.334766
745; 95; 12; 28; 3.373095; 0.361799
746; 120; 39; 4; 3.384531; 0.346167
747; 28; 6; 203; 3.423327; 0.316470
748; 903; 2; 27; 3.384531; 0.326377
749; 16; 11; 281; 3.375851; 0.312275
750; 31; 2; 743; 3.474102; 0.331770
751; 7; 143; 28; 3.390442; 0.307074
752; 3; 27; 202; 3.401369; 0.339528
753; 2; 52; 302; 3.393187; 0.327884
754; 106; 26; 7; 3.396168; 0.306351
755; 135; 155; 2; 3.442834; 0.359149
756; 36; 24; 4; 3.398551; 0.310402
757; 5; 9; 847; 3.408050; 0.309020
758; 263; 41; 3; 3.382453; 0.317186
759; 233; 5; 36; 3.412514; 0.365902
760; 4; 13; 192; 3.382305; 0.324109
761; 7; 76; 25; 3.376460; 0.326446
762; 49; 64; 5; 3.392791; 0.311195
763; 11; 54; 51; 3.463330; 0.345670
764; 36; 83; 15; 3.393991; 0.346707
765; 16; 79; 17; 3.387497; 0.326699
766; 109; 5; 6; 3.373749; 0.313447
767; 5; 8; 208; 3.408449; 0.306014
768; 41; 3; 320; 3.407197; 0.320332
769; 37; 70; 3; 3.382534; 0.329115
770; 7; 93; 40; 3.383629; 0.305355
771; 27; 12; 150; 3.402283; 0.311224
772; 196; 12; 9; 3.405302; 0.360058
773; 64; 5; 151; 3.384115; 0.319093
774; 9; 10; 533; 3.369744; 0.361661
775; 701; 3; 13; 3.387030; 0.324260
776; 53; 7; 127; 3.374401; 0.317795
777; 42; 265; 3; 3.380585; 0.312993
778; 4; 19; 449; 3.482922; 0.306885
779; 18; 470; 2; 3.384755; 0.347966
780; 53; 4; 179; 3.391108; 0.312379
781; 101; 159; 3; 3.392576; 0.340004
782; 8; 33; 39; 3.380476; 0.357609
783; 5; 18; 445; 3.369224; 0.334542
784; 23; 6; 218; 3.399354; 0.311858
785; 48; 135; 5; 3.383262; 0.308636
786; 2; 29; 288; 3.388346; 0.324948
787; 85; 90; 3; 3.375939; 0.364674
788; 77; 7; 41; 3.394322; 0.305211
789; 203; 2; 89; 3.371487; 0.337194
790; 4; 17; 429; 3.455947; 0.328116
791; 786; 2; 18; 3.380169; 0.316886
792; 358; 10; 7; 3.388703; 0.328005
793; 28; 6; 135; 3.462709; 0.334732
794; 4; 173; 4; 3.385993; 0.308110
795; 15; 2; 257; 3.380385; 0.355967
796; 7; 14; 53; 3.378249; 0.324998
797; 8; 257; 6; 3.373763; 0.364231
798; 8; 126; 17; 3.372605; 0.323402
799; 18; 185; 11; 3.393799; 0.326207
800; 55; 4; 123; 3.380205; 0.331473
801; 19; 4; 396; 3.366632; 0.313302
802; 36; 3; 296; 3.390025; 0.354683
803; 2; 41; 488; 3.371691; 0.361405
804; 260; 3; 22; 3.406210; 0.310754
805; 20; 104; 22; 3.376669; 0.310105
806; 13; 64; 18; 3.382697; 0.315743
807; 9; 17; 137; 3.388906; 0.311379
808; 23; 282; 4; 3.384896; 0.318799
809; 16; 39; 79; 3.407153; 0.321517
810; 12; 59; 69; 3.404362; 0.321436
811; 37; 103; 7; 3.380649; 0.343143
812; 496; 5; 6; 3.402442; 0.314483
813; 12; 7; 447; 3.383159; 0.311848
814; 393; 2; 58; 3.458395; 0.308074
815; 8; 3; 300; 3.388912; 0.314089
816; 3; 44; 134; 3.374304; 0.344589
817; 2; 18; 248; 3.368618; 0.338788
818; 643; 9; 3; 3.456208; 0.314733
819; 72; 4; 130; 3.393371; 0.353161
820; 867; 2; 22; 3.372799; 0.311512
821; 10; 6; 676; 3.375870; 0.350244
822; 262; 2; 32; 3.383881; 0.306959
823; 42; 22; 52; 3.379922; 0.315073
824; 123; 26; 11; 3.385479; 0.314549
825; 7; 16; 154; 3.381717; 0.358441
826; 319; 18; 6; 3.405404; 0.318524
827; 71; 71; 8; 3.372600; 0.334205
828; 7; 36; 124; 3.400372; 0.312320
829; 205; 79; 3; 3.396585; 0.315115
830; 15; 144; 17; 3.474119; 0.324635
831; 403; 7; 11; 3.379242; 0.312482
832; 8; 2; 100; 3.374346; 0.316794
833; 363; 41; 3; 3.415481; 0.307148
834; 14; 394; 3; 3.376904; 0.321230
835; 113; 43; 9; 3.385456; 0.316552
836; 5; 3; 342; 3.371047; 0.317621
837; 2; 265; 59; 3.391568; 0.337400
838; 8; 9; 223; 3.376243; 0.355537
839; 350; 34; 4; 3.372753; 0.310234
840; 34; 3; 221; 3.392331; 0.311207
841; 107; 7; 66; 3.381429; 0.318234
842; 25; 2; 539; 3.372833; 0.360628
843; 2; 56; 312; 3.371083; 0.362036
844; 3; 21; 38; 3.382682; 0.309869
845; 160; 19; 9; 3.383395; 0.302439
846; 5; 9; 161; 3.455457; 0.352871
847; 16; 20; 75; 3.371467; 0.312462
848; 4; 188; 66; 3.386270; 0.353270
849; 37; 10; 81; 3.463847; 0.322146
850; 31; 78; 3; 3.384314; 0.344384
851; 8; 26; 178; 3.377727; 0.309312
852; 2; 23; 494; 3.406189; 0.356872
853; 48; 26; 34; 3.389278; 0.316973
854; 12; 4; 288; 3.375880; 0.337362
855; 224; 10; 16; 3.423854; 0.361112
856; 10; 494; 2; 3.376497; 0.364651
857; 4; 108; 80; 3.387184; 0.312000
858; 859; 2; 5; 3.392921; 0.335083
859; 28; 64; 26; 3.374596; 0.350336
860; 2; 36; 240; 3.376802; 0.356383
861; 2; 142; 56; 3.373238; 0.306271
862; 2; 580; 37; 3.374155; 0.310779
863; 163; 38; 8; 3.386444; 0.359445
864; 21; 3; 117; 3.375564; 0.361776
865; 91; 18; 12; 3.374896; 0.311370
866; 142; 2; 128; 3.366877; 0.322116
867; 854; 3; 2; 3.371566; 0.311641
868; 61; 53; 3; 3.400099; 0.314789
869; 11; 8; 314; 3.369265; 0.339504
870; 5; 13; 432; 3.404233; 0.317691
871; 4; 117; 88; 3.385122; 0.321057
872; 87; 23; 19; 3.386098; 0.337520
873; 539; 2; 46; 3.473899; 0.313910
874; 62; 33; 3; 3.381516; 0.325658
875; 17; 402; 7; 3.393907; 0.364284
876; 15; 5; 222; 3.376802; 0.337340
877; 12; 728; 4; 3.371514; 0.346963
878; 56; 6; 114; 3.379850; 0.365120
879; 17; 41; 28; 3.392320; 0.307881
880; 821; 26; 2; 3.368221; 0.351154
881; 6; 585; 12; 3.370482; 0.307850
882; 214; 36; 4; 3.374200; 0.354357
883; 243; 7; 26; 3.373977; 0.315094
884; 135; 13; 23; 3.472868; 0.313121
885; 227; 31; 3; 3.385579; 0.348319
886; 5; 11; 114; 3.374946; 0.344961
887; 19; 3; 179; 3.374978; 0.358494
888; 12; 123; 17; 3.385612; 0.320898
889; 2; 503; 35; 3.373068; 0.354528
890; 8; 2; 356; 3.380048; 0.362748
891; 61; 111; 6; 3.384648; 0.320253
892; 305; 2; 22; 3.371302; 0.362944
893; 41; 55; 21; 3.385172; 0.361111
894; 2; 169; 56; 3.393677; 0.318874
895; 13; 2; 489; 3.377066; 0.347713
896; 27; 9; 135; 3.393281; 0.322497
897; 171; 3; 44; 3.392818; 0.335283
898; 5; 283; 15; 3.452169; 0.358507
899; 13; 6; 324; 3.369418; 0.311850
900; 786; 2; 20; 3.391394; 0.332170
901; 2; 56; 402; 3.377442; 0.310002
902; 12; 288; 9; 3.396483; 0.305990
903; 34; 136; 10; 3.388762; 0.301992
904; 15; 13; 98; 3.394022; 0.351082
905; 70; 3; 220; 3.378776; 0.329457
906; 70; 121; 4; 3.390865; 0.334270
907; 14; 8; 381; 3.390627; 0.350886
908; 353; 4; 25; 3.489142; 0.348105
909; 12; 2; 619; 3.391751; 0.308022
910; 18; 91; 4; 3.375617; 0.322137
911; 50; 70; 12; 3.370300; 0.330068
912; 87; 108; 2; 3.402185; 0.333561
913; 2; 77; 224; 3.368526; 0.335647
914; 5; 76; 36; 3.409322; 0.325891
915; 5; 18; 235; 3.379720; 0.328718
916; 18; 5; 314; 3.383592; 0.351270
917; 13; 5; 29; 3.376599; 0.327135
918; 6; 47; 11; 3.373791; 0.350938
919; 10; 19; 46; 3.403572; 0.335979
920; 16; 319; 8; 3.377761; 0.363183
921; 2; 103; 164; 3.388532; 0.356368
922; 11; 62; 10; 3.376372; 0.301304
923; 4; 9; 595; 3.377564; 0.348283
924; 5; 27; 304; 3.395932; 0.325299
925; 12; 7; 529; 3.372839; 0.309588
926; 2; 222; 9; 3.375418; 0.356511
927; 121; 42; 9; 3.376864; 0.327854
928; 283; 6; 5; 3.383987; 0.350946
929; 129; 6; 37; 3.387712; 0.311513
930; 7; 816; 5; 3.402416; 0.336034
931; 140; 2; 16; 3.376195; 0.324980
932; 19; 123; 12; 3.383873; 0.314128
933; 14; 341; 9; 3.375133; 0.323293
934; 5; 578; 2; 3.382929; 0.335845
935; 3; 29; 492; 3.397235; 0.332555
936; 48; 29; 32; 3.378739; 0.309951
937; 50; 2; 190; 3.371531; 0.317619
938; 324; 4; 9; 3.387507; 0.360695
939; 18; 2; 222; 3.374491; 0.344207
940; 17; 266; 2; 3.380695; 0.327909
941; 6; 578; 11; 3.374977; 0.344924
942; 401; 5; 2; 3.373297; 0.347867
943; 153; 6; 33; 3.381356; 0.352969
944; 25; 342; 2; 3.367934; 0.344668
945; 176; 34; 3; 3.394128; 0.341137
946; 16; 495; 2; 3.376308; 0.329294
947; 44; 17; 28; 3.388032; 0.338299
948; 23; 193; 2; 3.434343; 0.342606
949; 150; 16; 16; 3.377004; 0.311273
950; 67; 3; 166; 3.399558; 0.318891
951; 2; 773; 11; 3.392305; 0.315659
952; 8; 14; 121; 3.394158; 0.330377
953; 43; 12; 24; 3.401892; 0.326564
954; 29; 73; 2; 3.370514; 0.358289
955; 4; 29; 374; 3.409442; 0.316033
956; 11; 13; 262; 3.371742; 0.345314
957; 646; 3; 14; 3.376236; 0.306729
958; 452; 2; 44; 3.387827; 0.310223
959; 59; 2; 30; 3.459373; 0.349933
960; 3; 30; 446; 3.376269; 0.352741
961; 31; 86; 7; 3.374452; 0.347352
962; 8; 7; 424; 3.398991; 0.318971
963; 2; 2; 276; 3.377395; 0.319356
964; 696; 4; 6; 3.373449; 0.338127
965; 7; 71; 77; 3.387478; 0.310772
966; 6; 32; 2; 3.370911; 0.320981
967; 204; 10; 11; 3.381319; 0.311012
968; 8; 2; 284; 3.425322; 0.301522
969; 15; 2; 532; 3.387960; 0.347001
970; 45; 9; 68; 3.370753; 0.319507
971; 5; 5; 855; 3.372862; 0.359816
972; 8; 530; 5; 3.380882; 0.313116
973; 30; 2; 586; 3.379968; 0.323470
974; 324; 3; 44; 3.371787; 0.339063
975; 20; 118; 11; 3.381596; 0.358320
976; 52; 10; 90; 3.376921; 0.346505
977; 20; 3; 280; 3.376770; 0.315926
978; 14; 877; 3; 3.385503; 0.321886
979; 857; 6; 5; 3.380645; 0.331337
980; 54; 38; 20; 3.385889; 0.316890
981; 2; 59; 367; 3.367473; 0.309457
982; 5; 93; 45; 3.372926; 0.362089
983; 13; 658; 5; 3.377476; 0.353460
984; 39; 2; 558; 3.376433; 0.310914
985; 309; 4; 23; 3.378238; 0.329074
986; 26; 372; 2; 3.470319; 0.306390
987; 22; 8; 137; 3.375603; 0.332289
988; 360; 10; 12; 3.436955; 0.315031
989; 8; 94; 42; 3.381486; 0.327279
990; 28; 8; 15; 3.380388; 0.327543
991; 152; 10; 31; 3.384479; 0.350873
992; 129; 90; 2; 3.456425; 0.311029
993; 9; 581; 8; 3.402888; 0.315847
994; 147; 3; 70; 3.415989; 0.357675
995; 259; 23; 7; 3.374309; 0.363752
996; 2; 117; 139; 3.405212; 0.336496
997; 7; 658; 7; 3.387249; 0.344511
998; 48; 8; 95; 3.372338; 0.344064
999; 9; 176; 2; 3.378395; 0.308645
