618.65	5.4	1.6
603.85	5.2	1.5
596.08	5.2	1.4
596.84	5.2	1.6
600.56	5.5	1.5
598.27	5.3	1.7
600.95	5.2	1.5
590.19	5.1	1.6
580.4	5	1.9
575.96	4.9	2.1
568.63	5	1.9
558.59	5	1.9
549.59	5	2.3
543.79	5.1	2.3
543.45	5	1.9
535.97	4.9	1.9
533.5	5	2
546.8	5.2	2
568.68	5.2	1.8
580.34	5.4	1.6
595.15	5.4	1.6
617.22	5.1	1.4
629.47	4.9	1.5
640.36	5	1.3
654.75	4.9	1.3
646.89	5	1.4
629.02	4.9	1.3
637.37	4.9	1.3
640.38	4.9	1.3
639.59	4.9	1.3
628.96	4.8	1.3
606.79	5	1.3
576.33	5.1	1.4
558.43	5.4	1.7
548.6	5.5	1.5
545.25	5.4	1.5
540.76	5.5	1.7
548.18	5.7	1.7
600.28	5.7	1.7
685.18	5.8	1.7
827.87	6	1.6
903.61	6	1.5
927.58	6.4	1.3
938.74	6.7	1.2
925.66	6.7	1.1
933.89	6.8	0.9
968.89	6.8	0.9
972.48	6.8	1
952.76	6.8	0.9
822.66	6.6	1
746.52	6.4	1
746.87	6.1	1.1
751.62	6.1	1.2
720.67	6	1.2
704.52	5.9	1.2
677.88	5.8	1.3
642.55	5.7	1.4
621.98	5.7	1.5
621.55	5.8	1.5
638.38	5.8	1.6
652.32	5.8	1.5
652.06	5.8	1.6
668.07	5.8	1.5
739.38	5.8	1.7
873.07	6.1	1.6
923.9	6.4	1.4
939.83	6.7	1.3
939.17	6.8	1.3
938.46	6.6	1.1
962.71	6.8	1.1
968.61	6.9	1.2
967.41	6.8	0.8
937.16	6.8	0.9
829.11	6.5	0.9
758.09	6.3	1
734.26	6.1	1.1
711.2	6.2	1.3
701.16	6.2	1.4
664.7	6.2	1.4
639.76	6.1	1.3
621.36	5.9	1.4
602.14	5.9	1.5
587.86	5.9	1.4
576.73	5.9	1.5
573.57	5.9	1.6
580.46	5.9	1.6
614.37	5.9	1.7
719.71	6	1.7
859.31	6.2	1.6
927.1	6.4	1.3
955.13	6.6	1.2
960.03	6.7	1.2
941.74	6.6	1.1
949.6	6.5	1
965.88	6.4	1
961.07	6.6	0.8
920.22	6.4	0.8
818.39	6.2	0.9
758.77	5.9	0.9
751.95	5.9	1.3
744.16	6	1.3
712.82	5.9	1.3
685.7	5.8	1.4
646.35	5.9	1.5
606.85	5.8	1.6
587.46	5.8	1.5
567.85	5.6	1.5
563.15	5.6	1.7
562.87	5.5	1.7
565.53	5.4	1.8
601.57	5.4	1.7
684.38	5.5	1.8
857.55	5.6	1.8
909.54	5.8	1.6
926.07	6.3	1.3
925.25	6.4	1.1
919.38	6.3	1.1
933.98	6.4	1
950.34	6.5	1
945.39	6.3	0.9
918.41	6.2	0.9
809.4	6.1	0.9
751.88	5.8	0.9
714.78	5.7	1.1
705.07	5.5	1.1
689.85	5.7	1.1
668.12	6.1	1.2
628.68	6	1.4
607.84	5.7	1.4
591.81	5.5	1.4
579.13	5.6	1.6
567.68	5.5	1.7
558.86	5.4	1.8
567.81	5.6	1.8
614.69	5.6	1.7
694.73	5.7	1.7
828.21	5.9	1.7
909.09	6.1	1.4
937.39	6.4	1.4
951.16	6.7	1.2
945.77	6.5	0.8
970.98	6.1	0.3
969.14	6	0.2
946.74	5.7	0.3
913.43	5.5	0.2
756.8	5.3	0.2
688.55	5.1	0.2
669.38	4.9	0.3
636.93	4.7	0.2
630.19	4.5	0.2
611.14	4.7	0.3
600.04	4.7	0.3
590.88	4.7	0.3
588.29	4.7	0.4
587.59	4.8	0.3
581.58	4.7	0.4
579.63	4.7	0.3
575.9	4.7	0.4
575.84	4.7	0.3
570.17	4.7	0.4
573.41	4.6	0.4
607.88	4.6	0.3
631.36	4.7	0.4
650.65	4.6	0.3
649.02	4.9	3.4
649.6	5.3	2
651.44	5.5	1.9
656.82	5.6	1.9
654.27	5.6	1.8
623.85	5.6	1.8
603.36	5.5	1.7
607.25	5.6	1.8
603.64	5.6	1.7
598.88	5.7	1.8
592.87	5.6	1.7
589.66	5.7	1.7
571.43	5.6	1.8
562.23	5.6	1.8
557.83	5.7	1.8
552.19	5.6	1.8
552.62	5.7	1.8
550.25	5.6	1.8
548.53	5.7	1.8
545.14	5.6	1.8
538.08	5.7	1.8
548.29	5.7	1.8
561.06	5.8	1.8
579.32	5.7	1.8
597.92	5.7	1.8
610.25	5.7	1.7
625.43	5.8	1.8
631.68	5.9	1.7
637.31	5.8	1.9
632.27	5.8	1.9
624.92	5.7	1.9
619.17	5.8	1.9
642.38	5.7	1.9
645.66	5.7	2
630.45	5.6	2
616.49	5.7	2.1
609.91	5.7	2
585.22	5.8	2
573.15	5.7	2
567.87	5.7	1.9
565.44	5.8	2.1
556.38	5.7	1.7
557.44	5.8	1.8
586.63	5.8	1.7
706.82	5.8	1.6
860.32	6.1	1.7
917.77	6.4	1.4
934.4	6.2	1.5
946.46	6.3	1.6
930.78	6.4	1.6
969.51	6.2	2.5
969.63	5.9	2.7
923.36	5.9	2.2
808.58	5.8	2.7
756.17	5.5	2.1
751.87	5.4	1.9
742.87	5.4	2.2
732.8	5.1	2.3
704.28	5.1	2.4
647.84	4.8	2.6
603.86	4.5	2.7
603.96	4.2	2.6
609.08	4.1	2.6
615.4	4.2	3
620.03	4.2	3.2
631.52	4.2	3.2
671.79	4.2	3.3
737.84	4.2	3.1
876.07	4.8	2.7
927.39	5	2.4
941.76	5.2	2.3
950.73	5.3	2.3
943.98	5.2	2.3
962.22	5.5	2.2
975.74	5.5	1.7
987.59	5.5	1.8
933.24	5.3	1.6
810.8	5.1	1.8
740.4	5	2.2
715.26	4.7	2.4
713.74	4.8	2.6
697.16	4.7	2.1
659.5	4.6	2.3
632.63	4.6	2.5
596.86	4.5	2.7
576.96	4.5	2.6
566.61	4.4	2.7
556.64	4.5	2.8
555.67	4.3	2.8
561.89	4.3	2.8
599.29	4.6	2.7
701.89	4.6	2.8
854.67	5.1	3.3
928.74	5.2	2.6
937	5.5	1.9
945.6	5.7	2.2
931.45	5.7	2.1
944.37	5.7	1.8
959.52	5.9	1.8
949.43	6	1.8
908.52	6.1	1.8
793.22	5.9	2
741.77	5.7	1.8
708.31	5.6	2.1
707.13	5.6	2
687.72	5.3	2.2
664.69	5	2.3
640.63	5	2.4
607.97	5	4.2
589.64	4.9	3.5
579.64	4.8	3.6
562.04	4.7	3.6
556.22	4.7	3.6
558.12	4.6	3.7
591.98	4.5	3.6
687.62	4.6	3.7
846.97	4.8	3.1
905.54	5.1	2.7
928.3	5.2	2.4
946.31	5.3	2.1
932.94	5.2	2.1
953.41	5.4	2.2
973.4	5.5	2.1
961.22	5.5	2.1
919.85	5.4	2.6
813.56	5.2	2
753.13	5	2.3
714.72	4.8	2.4
726.81	4.8	2.7
720.02	4.7	2.6
693.27	4.7	2.7
638.36	4.6	2.7
584.03	4.2	3
569.45	4.2	3.2
559.73	4.3	3.3
555.34	4.1	3.4
552.46	4	3.4
559.33	3.9	3.7
589.49	3.9	3.3
682.75	3.9	2.8
842.08	4.2	3.1
908.82	5	2.6
942.29	5.1	2.7
959.1	5.2	2.3
936.46	5.2	2.1
941.44	5.4	2.1
947.26	5.4	2
929.76	5.4	1.9
881.28	5.4	1.9
745.69	5.1	2.5
675.88	4.9	2
654.16	4.8	2.3
655.12	4.8	2.3
639.57	4.8	3.4
625.77	4.7	3.2
612.49	4.8	2.8
593.01	4.7	2.4
556.83	4.7	3.2
542.58	4.7	2.5
534.37	4.6	3.3
532.62	4.6	3.3
528.39	4.6	3.2
526.67	4.5	3.6
527.33	4.6	2.6
540.9	4.8	2.5
569.47	5	2.2
590.2	5.2	2.2
596.01	5.3	2
599.26	5.3	2
604.1	5.3	1.9
596.14	5.4	1.9
601.78	5.5	1.9
596.98	5.7	1.7
582.34	5.6	1.7
575.5	5.7	1.8
572.67	5.6	1.8
574.77	5.7	1.8
568.8	5.7	1.8
566.75	5.8	1.7
555.35	5.8	1.8
542.08	5.9	1.8
527.61	5.9	2
524.12	5.9	1.9
524.65	6	2
523.37	6.1	1.7
524.05	6.1	1.9
522.18	6.2	1.8
510.19	6.1	1.7
513.17	6.2	1.9
521.81	6.3	1.8
547.33	6.2	1.8
571.65	6.3	1.7
595.6	6.4	1.6
619.98	6.3	1.6
630.54	6.4	1.5
624.22	6.4	1.4
620.9	6.3	1.5
608.09	6.3	1.5
593.09	6.3	1.4
603.73	6.2	1.5
605.59	6.2	1.5
607.76	6.2	1.4
593.45	6.1	1.5
575.37	6.2	1.5
555.47	6.4	1.5
542.29	6.2	1.5
538.07	6.3	1.5
534.54	6.2	1.5
530.89	6.3	1.6
534.53	6.2	1.5
568.78	6.2	1.6
676.48	6.4	1.5
834.51	6.6	1.4
893.12	7	1.2
913.79	6.5	1.1
927.76	6.2	1.1
917.41	6.8	1
923.02	7	1
947.07	6.8	1
939.66	6.8	0.8
898.93	6.8	0.8
796.72	6.7	0.9
740.42	6.5	0.9
725.46	6	0.9
716.38	6	1
707.75	6	1
676.63	6	1
637.81	6	1
600.95	6.1	1.1
572.49	6.2	1.2
557.12	6.3	1.2
547.9	6.4	1.1
539.16	6.3	1.2
541.98	6.3	1.2
576.35	6.3	1.2
677.07	6.3	1.1
852.82	6.1	1.2
917.92	6.3	1
933.82	6.6	0.9
938.07	6.5	0.9
937.89	6.4	0.9
953.12	6.3	0.9
964.99	6.4	0.8
974.12	6.5	0.8
931.55	6.7	0.7
820.25	6.8	0.8
755.03	6.3	0.7
724.59	6.4	0.7
722.45	6.2	0.8
702.14	6.1	0.8
686	6.1	0.8
663.9	6.2	0.9
600.3	6.2	1
574.15	6.2	0.9
564.16	6.5	0.9
557.9	6.6	0.9
554.1	6.6	1
553.88	6.5	1
590.68	6.4	1.1
673.46	6.6	1
842.19	6.6	0.9
923.52	6.4	0.9
947.86	6.7	0.9
952.05	6.4	0.8
933.61	6.4	0.6
946.66	6.6	0.7
962.65	6.5	0.7
964.35	6.2	0.6
925.1	6	0.7
802.74	5.9	0.7
751.05	5.6	0.9
746.56	5.4	1
755.46	5.4	1.1
737.18	5.3	1.4
714.29	5	1.2
694.91	5.1	1.7
634.87	5	1.6
608.51	4.9	1.7
594.16	4.9	1.6
585.49	4.8	1.9
582.37	4.8	1.9
588.14	4.8	1.9
630.06	4.7	1.9
716.23	4.7	2
859.77	4.6	1.9
932.72	5	1.6
964.73	5.3	1.2
984.02	5.4	1.2
969.97	5.5	1.1
971.24	5.2	1
987.69	4.9	0.8
991.9	4.8	0.8
942.14	5.1	0.7
820.88	5.5	0.9
772.66	5.2	0.8
757.57	5.1	1
766.29	5	1.2
758.47	5	1.3
718.63	4.9	1.6
677.02	4.9	1.5
660.39	5	1.3
664.82	4.9	1.8
660.72	4.8	1.7
658.8	4.8	2.5
660.26	4.8	2.7
659.53	4.8	2.9
666.69	4.8	2.4
726.55	4.7	1.4
855.86	4.8	1.8
911.56	5.2	1.4
938.96	4.9	1.3
946.16	5	1
926.47	4.7	1
942.06	4.9	1
950.06	5.1	1
941.64	4.9	1.1
897.82	5.4	1.1
755.92	5.2	1
699.35	4.6	0.9
667.06	4.5	1.1
647.92	4.5	1.1
641.87	4.6	1.1
607.45	4.6	1.3
595.04	4.6	1.5
585.5	4.6	1.7
576.3	4.6	2.3
566.53	4.5	1.8
561.93	4.6	2.7
560.03	4.6	2.3
559.11	4.5	1.5
555.2	4.2	2
546.7	4.3	2.1
566.61	4.3	2
593.63	4.6	1.8
607.85	4.6	1.4
621.26	4.7	1.3
632.93	4.5	1.3
647.03	4.5	1.3
650.57	4.5	1.2
650.84	4.4	1.1
650.55	4.5	1.2
627.2	4.5	1.2
611.82	4.4	1.1
585.96	4.7	1.3
596.81	4.6	1.2
597.6	4.7	1.3
598.6	4.8	1.3
587.16	4.9	1.4
565.02	4.9	1.6
553.91	4.8	1.4
547.94	4.8	1.8
544.63	5	1.5
542.67	4.9	1.6
542.94	4.8	1.7
535.65	4.8	1.8
523.06	4.8	1.7
532.94	4.8	1.8
553.47	4.9	1.8
565.18	4.7	1.3
569.73	5	1.1
576.25	4.9	1.4
601.04	4.9	1.3
612.02	4.9	1.2
622.21	5.1	1.3
621.52	5.1	1.2
610.84	5.1	1.3
607.78	5	1.3
608.08	5	1.3
618.04	5	1.3
625.02	4.7	1.3
620	4.7	1.5
608.06	4.6	1.3
582.98	4.7	1.5
566.15	4.9	1.4
552.01	4.9	1.4
551.74	4.8	1.4
548.94	4.7	1.4
552.21	4.7	1.4
599.23	4.8	1.4
686.56	5	1.3
846.67	5	1.3
910.3	5.3	1.2
932.68	5.3	1.2
935.56	5.1	1.1
921.29	5.1	1.1
928.13	5.2	1.1
956.19	5.2	1.1
954.77	5.2	1.1
933.34	5.5	1
814.34	5.5	1
757.86	5.2	1
747.14	5.4	1
742.21	5.3	1.1
729.53	5.5	1.2
696.54	5.3	1.2
654.6	5	1.2
620.49	5.1	1.2
600.69	4.9	1.2
591.24	5	1.2
591.34	5.4	1.2
578.47	5.2	1.2
580.87	5.3	1.3
614.22	5.3	1.2
704.52	5.2	1.1
848.48	5.4	1.2
910.2	5.4	1.1
942.33	5.5	1
945.43	5.2	0.8
930.44	5	0.8
946.17	5.2	0.7
963.49	5.2	0.6
973.98	5.2	0.6
946.46	5.2	0.6
825.18	5.7	0.6
764.74	6.6	0.7
737.8	5.9	0.8
750.01	5.4	0.8
702.57	5.3	0.8
683.78	5.3	0.8
660.66	5.3	0.8
627.54	4.9	0.8
610.89	4.5	0.8
603.19	4.3	0.8
593	4.4	0.9
588.97	5.3	0.8
593.76	5.5	0.8
635.56	5.4	0.9
724.89	5.3	0.8
861.53	5.8	1
920.35	6.3	0.9
950.04	5.9	0.9
972.76	5.9	1
955.02	5.9	0.9
972.67	5.8	1
995.34	5.8	1
991.75	5.7	1.1
960.91	5.6	1.3
852.76	5.5	1.7
774.93	5.2	1.8
745.46	5.2	2.3
743.81	5	2.2
741.16	4.8	2
716.09	4.8	2.1
668.57	4.8	2.1
632.03	4.5	2.1
619.8	4.4	2
598.86	4.2	2.4
589.63	4.2	3.4
583.88	4.2	2.3
586.43	4.1	3.1
627.46	4.2	2.8
714.96	4.2	3
870.08	4.4	2.8
944.3	4.6	2.1
958.01	4.8	1.9
971.81	4.9	2
962.1	4.8	1.9
970.39	4.7	1.9
984.69	4.8	1.9
976.66	4.7	2.2
953.97	4.8	2
833.56	4.6	2.2
751.17	4.5	2.4
733.31	4.4	2.5
745.66	4.3	2.7
710.18	4.3	2.8
676.59	4.2	2.9
656.08	4.1	2.9
628.34	4.2	3
613.78	4.1	3.1
615.38	4.1	3.1
611.01	4	3.2
601.99	4	3.5
596.67	4	3.4
621.81	4	3.7
694.84	4.1	4.3
851.68	4.3	3.6
937.81	4.5	3.4
967.8	4.6	3.4
978.77	4.7	2.7
961.2	4.7	2.3
971.55	4.7	3
985.65	4.7	2.6
966.46	4.7	2.8
922.6	4.7	2.7
774.3	4.6	2.7
709.28	4.5	2.7
692.28	4.5	2.8
679.44	4.5	3.1
673.19	4.5	3.6
627.21	4.4	2.4
610.84	4.4	2.9
597.28	4.3	2.6
589.02	4.3	2.9
585.18	4.2	3
578.04	4.3	2.9
574.16	4.2	2.9
570.92	4.3	3
568.84	4.2	3.1
563.18	4.2	3.1
571.86	4.2	3
609.66	4.2	3
644.01	4.2	3
669.03	4.3	2.8
670.5	4.3	2.7
676.75	4.4	3
670.12	4.4	3.1
689.54	4.3	2.7
676.33	4.4	2.8
661.58	4.3	2.9
656.18	4.3	3
629.05	4.3	2.7
632.43	4.3	2.8
634.34	4.3	2.9
626.83	4.3	2.8
610.44	4.2	2.8
603.13	4.3	2.9
595.02	4.1	2.9
584.8	4.3	3.1
580.05	4.2	2.8
574.04	4.2	2.9
574.24	4.3	2.8
571.06	4.2	2.8
556.18	4.2	3.2
559.56	4.2	2.6
571.59	4.3	3.2
588.85	4.3	2.8
607.16	4.4	3.1
613.18	4.4	2.5
641.23	4.5	2.7
657.47	4.5	2.9
663.98	4.6	2.2
662.93	4.6	2.6
663.58	4.7	2.6
655.14	4.6	2.5
665.31	4.7	2.4
667.79	4.6	2.4
664.55	4.7	2.4
652.25	4.6	2.5
632.03	4.7	2.4
599.36	4.7	2.8
581.64	4.7	2.2
574.29	4.6	2.4
566.29	4.6	2.6
565.14	4.7	2.3
568.56	4.8	2.5
605.69	4.8	2.4
696.64	4.8	2.4
845.21	4.9	2.3
917.4	4.9	2.2
946.53	4.9	1.9
944.84	5.1	1.9
936.44	5	1.7
949.46	5.2	1.7
960.91	5	1.5
959.87	5.2	1.6
931.43	5.2	1.5
819.33	5.1	1.4
762.17	5.1	1.5
755.94	4.9	1.6
757.55	4.8	1.7
730.98	4.8	1.7
707.45	4.9	1.7
659.48	5.2	1.8
633.86	5.1	1.8
605.95	4.9	1.8
596.39	4.7	1.9
590.76	4.6	2.1
591.88	4.6	1.8
600.99	4.6	1.9
629.2	4.6	1.9
696.06	4.7	2
848	5.2	1.8
907.76	5.4	1.8
906.4	5.1	1.5
913.16	5.4	1.6
931.58	5.2	1.3
943.25	5.8	1.4
941.97	6.1	1.4
945.17	6	1.5
916.52	6	1.3
820.62	5.6	1.3
768.56	5.5	1.4
740.93	5.5	1.4
730.97	5.2	1.4
710.47	5.2	1.5
695.97	5.2	1.5
650.59	5	1.5
633.69	5.1	1.5
617.44	5	1.6
610.1	5.1	1.7
618.21	5.2	1.8
625.15	5.2	2
624	5.2	2.2
643.72	5.3	2
721.75	5.2	1.8
846.45	5.3	1.8
905.26	5.4	1.9
923.13	5.5	1.8
927.67	5.6	1.8
909.26	5.4	2
912.96	5.4	1.6
900.99	5.3	2
857.05	5.2	2.3
800.84	5	2.4
704.1	4.9	2.5
639.98	4.9	3.1
619.34	4.7	3
619.44	4.7	3.3
623.23	4.5	2.8
582.93	4.4	2.4
571.6	4.3	3.8
565.02	4.2	3.1
560.57	4.1	3.6
557.94	4.1	3.7
557.67	4	3.6
555.16	3.9	3.4
553.84	3.8	3.6
552.74	3.8	3.5
543.03	3.6	4
546.77	3.7	3.5
556.44	3.8	2.8
570.01	3.7	3.1
573.69	3.7	2.9
565.22	3.7	2.9
567.35	3.7	3
578	3.9	2.7
574.59	3.9	2.9
569.82	4	3
571.3	4	3.2
583.08	3.9	3
577.45	3.9	3.3
576.59	3.8	3.1
578.63	3.9	3.3
568.76	3.8	3.8
569.47	3.9	3.9
564.6	3.9	3.6
555.63	3.9	3.4
551.05	3.9	4.3
550.77	3.8	3.9
550	3.8	3.8
546.8	3.8	3.8
547.2	3.6	3.5
529.77	3.7	3.8
535.03	3.6	3
548.47	3.8	3.9
565.99	4	2.8
575.29	4.1	3
575.35	4.2	2.8
572.56	4.3	2.8
577.53	4.4	2.6
574.18	4.5	2.7
570.84	4.5	2.8
565.73	4.4	2.4
587.09	4.4	2.9
599.87	4.4	2.5
593.71	4.4	2.9
584.7	4.3	2.9
581.79	4.3	3
572.49	4.4	3.2
562.18	4.5	2.9
549.96	4.4	2.8
540.67	4.5	2.5
539.62	4.4	2.6
537.63	4.4	2.7
543.16	4.4	2.8
547.13	4.4	2.7
535.05	4.5	2.6
542	4.5	2.6
553.95	4.6	2.3
574.99	4.5	2.3
593.14	4.6	2
590.29	4.6	1.9
599.33	4.5	1.9
595.93	4.6	1.7
603.36	4.8	1.7
589.91	4.9	1.7
588.74	5	1.7
596.89	5	1.8
596.7	5	1.7
580.95	4.9	1.8
584.44	5	1.7
577.06	5.1	1.9
567.88	5.1	1.9
554.84	5.2	1.8
546.75	5.3	1.9
535.43	5.3	1.9
521.19	5.3	1.9
512.58	5.4	1.9
510.79	5.3	1.8
508.52	5.3	2
495.74	5.2	1.8
500.75	5.2	1.8
512.31	5.2	2
529	5.1	1.8
547.63	5.2	1.8
574.26	5.1	1.7
610.3	5.2	1.8
628.49	5.1	1.6
634.39	5.1	1.6
635.67	5.2	1.6
640.45	5	1.6
646.91	5	1.6
642.29	5	1.5
649.29	5	1.5
648.66	5.1	1.5
636.9	5.1	1.6
618.76	5.2	1.5
601.37	5.3	1.7
584.22	5	1.6
562.3	4.8	1.7
548.39	4.8	1.8
547.76	4.9	1.9
549.35	4.9	1.7
590.66	4.8	1.9
686.26	4.6	1.7
829.33	4.7	1.7
896.46	5.2	1.5
925.73	5	1.6
934.52	6.3	1.4
920.29	5.9	1.5
937.78	5.9	1.4
948.36	5.9	1.4
947.59	5.9	1.2
905.02	5.8	1.3
795.45	5.9	1.3
751.33	6	1.4
745.24	6	1.4
752.2	5.4	1.6
732.18	5	1.5
701.13	4.8	1.6
674.1	4.7	2.1
644.85	4.8	2.1
615	4.5	2.4
602.86	4.5	2.4
594	4.4	2.6
576.79	4.4	2.9
580.94	4.3	2.9
617.37	4.2	3.2
703.19	4.2	3
850.73	4.4	2.4
919.42	4.6	2.3
939.97	4.6	2.1
931.17	4.7	2.3
922.29	4.7	2
946.11	4.6	2.2
956.53	4.8	2.3
958.44	4.7	2.5
935.81	4.7	2.5
814.44	4.6	2.6
765.45	4.6	2.9
755.31	4.6	3
750.9	4.5	2.9
730.28	4.5	3.3
714.53	4.3	3.3
668.73	4.2	3.1
613.39	4.1	3.3
609.9	4.1	3.5
603.39	4	3.5
587.14	4	3.6
581.71	3.9	3.8
583.09	3.9	3.8
622.16	3.9	3.8
692.9	4	3.7
843.18	4	3.5
921.46	4.2	3.5
950.02	4.4	3.3
964.81	4.5	3.5
945.59	4.4	3
949.26	4.5	3
961.71	4.6	2.8
955.85	4.5	3.1
928.33	4.5	3
825.33	4.6	2.5
781.46	4.4	3.1
772.38	4.3	2.9
784.86	4.3	3.1
761.76	4.2	3
734.43	4	3.1
715.61	4.1	3
675.44	3.9	3.3
652.03	4	3.3
615.98	3.9	3.5
595.79	3.8	3.4
593.86	3.8	3.4
588.89	3.8	3.3
630	3.7	3.7
710.63	3.8	3.3
849.95	3.8	3
917.85	4.2	3
948.2	4.2	2.9
963.31	4.3	2.8
940.51	4.3	2.9
955.76	4.3	2.9
966.73	4.4	3
960.45	4.1	3.2
925.47	4.3	2.5
829.96	4.1	3.1
773.32	4	2.9
747.04	3.9	3.1
748.12	3.8	3
744.37	3.8	3.2
746.2	3.7	3.1
726.43	3.7	3
691.18	3.7	3.1
668.94	3.7	3
630.92	3.6	3.2
599.22	3.6	3.2
596.39	3.5	3.2
601.09	3.5	3.2
634.29	3.5	3.2
713.02	3.5	3.2
858.01	3.8	3
923.9	4	2.8
948.47	4.2	2.8
957.1	4.2	2.7
945.78	4.2	2.4
953.8	4.2	2.4
956.79	4.2	2.6
939.32	4.3	2.5
908	4.1	2.5
783.31	4.4	2.7
707.73	4	2.6
676.62	4	2.9
656.97	3.9	2.7
655.17	4	2.8
654.09	3.8	3.1
647.41	3.9	3.6
602.86	3.9	2.8
593.49	3.9	3.5
588.76	3.8	3.4
574.31	3.8	3.2
565.9	3.8	3
566.25	3.8	3
563.43	3.7	3.2
548.52	3.6	3.1
552.95	3.7	3.1
571.28	3.7	2.9
598.57	3.7	3.4
614.26	3.9	3.1
617.98	3.8	2.6
625.68	3.8	3.1
622.66	3.9	3.2
626.93	3.9	2.8
631.95	3.8	2.8
629.58	3.8	2.8
619.11	3.8	3.3
612.6	3.9	3.3
613.79	3.8	3.4
607.83	3.9	3.1
614.82	3.9	3.2
608.67	4	3.1
600.17	3.8	3.2
591.29	3.9	3.3
580.08	3.8	3.3
581.03	3.8	3.4
577.18	3.8	3.4
571.48	3.7	3.4
575.69	3.6	3.6
557.51	3.5	3.5
555.11	3.6	3
566.49	3.5	3
583.13	3.5	2.8
602.27	3.5	3.5
606.44	3.6	2.8
629.35	3.7	2.7
649.82	3.7	3.1
664.36	3.8	3.3
673.8	3.8	2.6
668.65	3.7	2.9
665.59	3.6	3.1
669.74	3.5	3.4
682.7	3.5	3
673.41	3.4	3.4
655.13	3.5	3.8
635.92	3.4	3.8
616.15	3.4	3.8
596.91	3.4	3.3
594.87	3.4	3.8
584.96	3.3	3.9
584.54	3.4	3.7
585.01	3.4	4.4
621.74	3.4	3.6
710.07	3.5	3.9
857.05	3.7	2.8
924.58	4	2.9
944.41	4.2	2.8
949.74	4.4	2.4
929.02	4.5	2.5
936.92	4.5	2.3
946.9	4.6	2.2
948.78	4.7	2.2
937.31	4.7	2.4
841.68	4.6	2.3
791.75	4.6	2.9
770.7	4.5	2.9
769.01	4.4	2.9
746.03	4.4	2.4
682.12	4.3	3.1
651.06	4.1	3.3
624.49	4.2	2.4
597.12	4	3.1
584.82	4	3.3
572.41	4	3.4
566.17	3.9	2.9
564.13	3.9	3
602.32	3.9	3.2
695.88	3.9	3.5
835.4	4.2	2.4
899.13	4.4	2.5
923.22	4.6	2.2
928.29	4.7	2.2
920.97	4.7	2
933.69	4.7	2.1
935.37	4.9	1.7
933.17	4.8	1.9
908.11	4.8	1.8
800.83	4.7	1.9
743.38	4.7	2
722.21	4.6	1.9
730.13	4.6	2.2
727.98	4.6	2.3
693.42	4.6	2.5
654.69	4.7	2.8
627.18	4.7	2.9
610.64	4.6	2.9
597.43	4.7	2.9
583.44	4.6	2.8
578.73	4.6	2.4
574.71	4.7	2.3
600.46	4.6	2.5
689.22	4.7	2.3
832.95	4.9	2.3
898.17	4.6	2.1
938.53	4.9	2.1
953.11	4.8	1.9
938.36	5	1.8
942.98	5.9	1.7
950.68	5.7	1.6
946.01	5.9	1.7
911.45	5.9	1.7
800.19	5.9	1.8
766.54	4.9	1.9
754.35	4.8	1.8
765.69	5	1.9
760.06	5	1.8
745.32	4.5	1.8
700.13	4.6	2
644.27	4.6	2.1
634.04	4.8	2
611.2	4.7	2.6
598.86	4.6	2.6
590.72	4.7	2.7
590.67	4.6	2.9
625.93	4.3	2.8
703.08	4.3	2.6
844.14	4.5	2.5
906.78	4.5	2.3
934.4	4.6	2.5
932.51	4.7	2.3
914.29	4.5	1.9
927.35	4.5	2.1
948.41	4.7	2.5
938.59	4.6	2.3
900.92	4.7	2.6
791.89	4.5	2.6
746.82	4.3	2.9
739.16	4.4	3.1
739.4	4.2	3.1
725.09	4.3	3.1
707.59	4	3
688.03	4	3
657.82	4	3.1
641.05	3.8	3.2
632.58	3.8	3.3
616.23	3.7	3.4
602.76	3.7	3.5
599.31	3.6	3.5
650.29	3.5	3.5
715.46	3.5	3.6
839.89	3.5	3.6
891.07	3.6	3.7
908.68	3.8	3.6
914.7	3.7	3.4
896.8	3.8	3.8
908.14	3.9	3.9
925.12	3.8	4.1
917.51	3.9	3.9
880.38	4	3.7
743.86	4	3.8
667.98	3.7	3.9
651.67	3.6	3.3
650.22	3.5	3.7
651.77	3.5	3.6
649.26	3.4	4
640.28	3.5	3.9
623.26	3.5	4.1
571.78	3.4	4.2
557.79	3.4	4.7
555.86	3.4	4.8
552.65	3.4	4.8
548.64	3.4	4.7
543.76	3.3	4.8
528.3	3.4	4.8
533.46	3.4	3.5
558.52	3.4	4.1
572.95	3.6	3.7
585.44	3.7	3.5
600.48	3.8	3.5
616.62	4	3.1
621.83	4	3.3
622.07	4.1	3.1
624.75	4	3.5
627.38	4	3.3
616.57	3.9	3.7
613.09	3.9	3.4
622.35	3.8	3.4
626.64	3.9	4.2
622.29	3.8	3.8
603.55	3.9	3.9
580.25	3.9	3.5
577.28	3.8	4.5
573.36	3.9	3.9
568.57	3.9	4.6
564.18	3.9	4.2
561.67	3.9	4.2
553.02	3.9	4.4
534.57	3.9	4.3
536.11	3.9	2.8
541.52	3.9	3.1
573.09	4.2	3.3
581.38	4.4	2.8
598.27	4.4	2.7
611.33	4.6	2.6
610.96	4.4	2.5
609.88	4.3	2.5
619.23	4.5	2.3
617.68	4.6	2.7
639.01	4.3	2.5
644.23	4.4	2.5
651.87	4.2	2.9
644.87	4.1	2.7
